Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Current education level,Fluent languages,Subject,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
64a197e2d2fc5ccecc7bd5dd,5e8dddaf3d1b57068b77b2f2,APPROVED,2023-07-02T15:29:38.027000Z,2023-07-02T15:50:02.778000Z,2023-07-02T18:47:07.726000,2023-07-02T15:50:03.238172Z,1225,CACDZOAC,291,Undergraduate degree (BA/BSc/other),"Latvian, English","Medicine, Biochemistry (Molecular and Cellular)",21,Female,White,Latvia,Latvia,Latvia,Latvian,Yes,Part-Time
64a1981362bccd8de528e3a7,645d910c772111fd1f027011,APPROVED,2023-07-02T15:30:27.623000Z,2023-07-02T15:51:38.151000Z,2023-07-02T18:47:07.863000,2023-07-02T15:51:38.576851Z,1271,CACDZOAC,111,Undergraduate degree (BA/BSc/other),"Bengali, English",Computer Science,20,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
64a1986282630ef15da6879a,5febf30be6b281d5f6d6a762,APPROVED,2023-07-02T15:33:23.503000Z,2023-07-02T15:53:34.210000Z,2023-07-02T18:47:08.028000,2023-07-02T15:53:34.851020Z,1211,CACDZOAC,151,Undergraduate degree (BA/BSc/other),"Portuguese, English",Computer Science,20,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Unemployed (and job seeking)
64a19868eb92f90a8765eb42,60844b4224eaa2f2c5857460,APPROVED,2023-07-02T15:31:52.229000Z,2023-07-02T16:35:54.688000Z,2023-07-02T18:47:08.195000,2023-07-02T16:35:55.362066Z,3843,CACDZOAC,226,Undergraduate degree (BA/BSc/other),"English, Polish",Engineering,21,Male,White,Poland,Poland,Poland,Polish,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64a1989c698f5d307d760dfc,6108015fd0cba9f9b02e6314,APPROVED,2023-07-02T15:32:44.277000Z,2023-07-02T15:41:32.170000Z,2023-07-03T07:02:37.062000,2023-07-02T15:41:32.716460Z,528,CACDZOAC,161,Undergraduate degree (BA/BSc/other),"English, Romanian","Chemistry, Biology",24,Female,White,Romania,Ireland,Romania,Romanian,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64a198d7a48532394b28e3b4,6130c225700a06e6197f727d,APPROVED,2023-07-02T15:33:54.103000Z,2023-07-02T15:51:07.483000Z,2023-07-02T18:47:08.351000,2023-07-02T15:51:08.009702Z,1034,CACDZOAC,51,Undergraduate degree (BA/BSc/other),English,Physics,30,Male,Black,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
64a1995238e1d91e2fb735cd,6158ac4da2b57fc3afe8637c,APPROVED,2023-07-02T15:35:50.319000Z,2023-07-02T15:45:41.098000Z,2023-07-02T18:59:33.349000,2023-07-02T15:45:41.823940Z,591,CACDZOAC,460,Undergraduate degree (BA/BSc/other),English,"Biological Sciences, Biology, Biochemistry (Molecular and Cellular)",25,Female,White,Canada,Canada,Canada,Hungarian,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64a1997ccb5ddf443bedbab7,5f0f6cdd4bd173122db3766e,APPROVED,2023-07-02T15:36:59.352000Z,2023-07-02T15:49:08.792000Z,2023-07-02T18:47:08.495000,2023-07-02T15:49:09.283480Z,730,CACDZOAC,176,Undergraduate degree (BA/BSc/other),"Afrikaans, English","Mathematics, Physics",40,Male,Black,South Africa,South Africa,South Africa,Afrikaans,Yes,Part-Time
64a199ac07b3775a0cb2eea0,614b90050a269c27f4746a37,APPROVED,2023-07-02T15:37:20.557000Z,2023-07-02T15:51:09.540000Z,2023-07-02T18:47:09.116000,2023-07-02T15:51:09.943439Z,829,CACDZOAC,610,Undergraduate degree (BA/BSc/other),"English, Portuguese","Sports, Science",23,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
64a199afaac51e34f17fe844,61079959a04ce4aeff348ec2,APPROVED,2023-07-02T15:37:23.674000Z,2023-07-02T15:41:33.374000Z,2023-07-03T07:02:37.205000,2023-07-02T15:41:33.809445Z,250,CACDZOAC,224,Undergraduate degree (BA/BSc/other),"Arabic, English, Turkish",Engineering,24,Male,Other,United Arab Emirates,Canada,Syrian Arab Republic,Arabic,Yes,Unemployed (and job seeking)
64a199b99ed75f522eaa7ed4,5edf844ec97eaa241a0b287a,APPROVED,2023-07-02T15:38:01.013000Z,2023-07-02T15:55:24.257000Z,2023-07-02T18:47:09.359000,2023-07-02T15:55:24.798357Z,1044,CACDZOAC,187,Undergraduate degree (BA/BSc/other),"Korean, English",Engineering,29,Male,Asian,Korea,Korea,Korea,Korean,Yes,Full-Time
64a199f710fbb1814abf01a3,5d13d6a2d4888600182efdd6,APPROVED,2023-07-02T15:38:36.419000Z,2023-07-02T15:42:55.007000Z,2023-07-03T07:02:37.345000,2023-07-02T15:42:55.508798Z,259,CACDZOAC,441,Undergraduate degree (BA/BSc/other),English,Engineering,33,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
64a19a2559fe631bd2060ddb,5eb588fc0505e50bfe1b952c,APPROVED,2023-07-02T15:39:38.244000Z,2023-07-02T15:58:44.086000Z,2023-07-02T18:47:09.527000,2023-07-02T15:58:44.766729Z,1146,CACDZOAC,222,Undergraduate degree (BA/BSc/other),"English, German","Physics, Mathematics, History",20,Male,Black,Ireland,United Kingdom,Ireland,English,Yes,Unemployed (and job seeking)
64a19a2f89e205513f5342d1,5e69161e960d360384aec6e9,APPROVED,2023-07-02T15:39:27.132000Z,2023-07-02T15:56:30.359000Z,2023-07-02T18:47:09.677000,2023-07-02T15:56:30.829960Z,1024,CACDZOAC,400,Undergraduate degree (BA/BSc/other),"Dutch, English",Engineering,18,Male,White,Netherlands,Netherlands,Netherlands,Dutch,Yes,Unemployed (and job seeking)
64a19a322a06cc6f329550e3,648d8f0fbeee440ac2794637,APPROVED,2023-07-02T15:39:37.878000Z,2023-07-02T15:47:36.486000Z,2023-07-03T07:02:37.488000,2023-07-02T15:47:36.972733Z,479,CACDZOAC,9,Undergraduate degree (BA/BSc/other),English,Science,26,Male,White,Australia,Australia,Australia,English,Yes,Unemployed (and job seeking)
64a19a4bf19e2eacc7010656,60ea091fdb5ed5f90a47030b,APPROVED,2023-07-02T15:39:55.387000Z,2023-07-02T15:59:07.732000Z,2023-07-02T18:47:09.809000,2023-07-02T15:59:08.135734Z,1153,CACDZOAC,173,Undergraduate degree (BA/BSc/other),"Spanish, English",Computer Science,23,Male,Other,Mexico,Mexico,Mexico,Spanish,Yes,Unemployed (and job seeking)
64a19abe45d18df32db79069,63cfff24ff982236dc481d96,APPROVED,2023-07-02T15:41:50.984000Z,2023-07-02T15:48:44.898000Z,2023-07-03T07:02:37.630000,2023-07-02T15:48:45.630831Z,414,CACDZOAC,291,Undergraduate degree (BA/BSc/other),English,Computer Science,21,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Other
64a19b0f6f6f05adeda687c6,62dc6fd89dd8473b3671357e,APPROVED,2023-07-02T15:43:10.999000Z,2023-07-02T15:54:47.542000Z,2023-07-02T18:47:09.939000,2023-07-02T15:54:48.026921Z,697,CACDZOAC,1476,Undergraduate degree (BA/BSc/other),"Chinese, English",Computer Science,23,Male,Asian,China,United States,United States,English,Yes,Full-Time
64a19b4c6c0bca17c0edba6a,63d7b2bf8c384775818d4be0,APPROVED,2023-07-02T15:44:18.824000Z,2023-07-02T16:17:14.032000Z,2023-07-02T18:47:10.068000,2023-07-02T16:17:14.646091Z,1976,CACDZOAC,1473,Undergraduate degree (BA/BSc/other),English,"Computer Science, Computing (IT), Finance, Psychology, Travel and Tourism",31,Male,Black,United States,United States,United States,English,Yes,Full-Time
64a19b99dc66431845e03570,60e4d876095bcd294e567ff5,APPROVED,2023-07-02T15:45:34.153000Z,2023-07-02T15:53:32.913000Z,2023-07-03T07:02:37.757000,2023-07-02T15:53:33.456776Z,479,CACDZOAC,82,Undergraduate degree (BA/BSc/other),English,Chemistry,25,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,DATA_EXPIRED
64a19bf49e3e8b86527f5f4e,5730f0a7dd6617000ed945c9,APPROVED,2023-07-02T15:47:02.709000Z,2023-07-02T15:54:48.556000Z,2023-07-03T07:02:37.906000,2023-07-02T15:54:49.102327Z,466,CACDZOAC,568,Undergraduate degree (BA/BSc/other),"English, Estonian, Russian",Computer Science,28,Female,White,Estonia,Estonia,Estonia,Estonian,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64a19bf8ad9ccd483ec51860,63f8f2c2941d27adb3d9eb67,APPROVED,2023-07-02T15:47:42.676000Z,2023-07-02T16:07:55.403000Z,2023-07-02T18:47:10.222000,2023-07-02T16:07:55.837072Z,1213,CACDZOAC,317,Undergraduate degree (BA/BSc/other),"Arabic, English","Social Work, Science, Psychology",24,Male,Black,Nigeria,United Kingdom,Nigeria,English,Yes,Unemployed (and job seeking)
64a19c0870161da86f76486e,61227cb134d2ee7a4a125ef7,APPROVED,2023-07-02T15:48:19.979000Z,2023-07-02T16:05:16.425000Z,2023-07-02T18:47:10.374000,2023-07-02T16:05:17.154415Z,1017,CACDZOAC,221,Undergraduate degree (BA/BSc/other),English,Engineering,25,Female,Black,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
64a19c3229fbd2337ab892de,6110f84fa598c0b88eaa3eab,APPROVED,2023-07-02T15:48:08.398000Z,2023-07-02T15:57:59.979000Z,2023-07-02T18:59:33.494000,2023-07-02T15:58:00.560603Z,592,CACDZOAC,228,Undergraduate degree (BA/BSc/other),"Polish, English","Engineering, Management, Marketing, Languages",21,Male,White,Poland,Poland,Poland,Polish,Yes,Part-Time
64a19c83acc0f3a2b4988e46,5ec59050ccf4bb5b03854377,APPROVED,2023-07-02T15:49:23.237000Z,2023-07-02T15:53:37.758000Z,2023-07-03T07:02:38.041000,2023-07-02T15:53:38.209752Z,255,CACDZOAC,598,Undergraduate degree (BA/BSc/other),"English, Italian","Computer Science, Computing (IT)",33,Male,White,Italy,Italy,Italy,Italian,Yes,Full-Time
64a19c9401aaab2056273088,5f55acddaf6c8c97e5b4dad3,APPROVED,2023-07-02T15:49:49.115000Z,2023-07-02T15:56:27.909000Z,2023-07-03T07:02:38.179000,2023-07-02T15:56:28.598423Z,399,CACDZOAC,65,Undergraduate degree (BA/BSc/other),"Japanese, English","Earth, Environment, or Climate Sciences, Physics",35,Female,Asian,Japan,United States,Japan,Japanese,Yes,Part-Time
64a19cbc88ca9b6d14cdb605,5aea8c59ae889e00018624c2,APPROVED,2023-07-02T15:50:30.375000Z,2023-07-02T16:21:43.862000Z,2023-07-02T18:47:10.508000,2023-07-02T16:21:44.325572Z,1874,CACDZOAC,314,Undergraduate degree (BA/BSc/other),"English, German, Italian, Spanish","Finance, Mathematics, Music",28,Male,Mixed,Mexico,Mexico,Mexico,Spanish,Yes,Part-Time
64a19cbfb1ad32508c402068,5eff559f6fc177000b4cbfa6,APPROVED,2023-07-02T15:51:07.701000Z,2023-07-02T15:57:05.858000Z,2023-07-03T07:02:38.314000,2023-07-02T15:57:06.386288Z,359,CACDZOAC,483,Undergraduate degree (BA/BSc/other),"Portuguese, English, Spanish","Computing (IT), Engineering",31,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Full-Time
64a19cc62342fbd623060dc3,5f6b02919fbd7a1e4cd2aef9,APPROVED,2023-07-02T15:50:38.381000Z,2023-07-02T16:00:19.508000Z,2023-07-02T18:59:33.686000,2023-07-02T16:00:20.039247Z,582,CACDZOAC,115,Undergraduate degree (BA/BSc/other),"English, Portuguese",Engineering,22,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Other
64a19cd69f3b2130cfc9518a,60c8ef2dd1ec0ad14f22af38,APPROVED,2023-07-02T15:50:49.798000Z,2023-07-02T15:57:46.484000Z,2023-07-03T07:02:38.469000,2023-07-02T15:57:47.018560Z,417,CACDZOAC,187,Undergraduate degree (BA/BSc/other),"Greek, English",Physics,21,Female,White,Greece,Greece,Greece,Albanian,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64a19d078ff3c9fd307bd59c,6105c73d64638ce8fe85b829,APPROVED,2023-07-02T15:51:37.884000Z,2023-07-02T15:58:57.228000Z,2023-07-03T07:02:38.629000,2023-07-02T15:58:57.841829Z,440,CACDZOAC,30,Undergraduate degree (BA/BSc/other),"English, Hungarian","Computer Science, Computing (IT), Engineering, Mathematics",21,Female,White,Hungary,Hungary,Hungary,Hungarian,Yes,Due to start a new job within the next month
64a19d14cc12c0c2c515c812,5f3c8a006375d854f90d73a7,APPROVED,2023-07-02T15:51:48.744000Z,2023-07-02T16:10:10.653000Z,2023-07-02T18:47:10.660000,2023-07-02T16:10:11.203445Z,1102,CACDZOAC,547,Undergraduate degree (BA/BSc/other),"English, Spanish","Computer Science, Business",21,Male,White,Spain,Spain,Spain,Spanish,Yes,Unemployed (and job seeking)
64a19d2ae613066407c51853,5d453e8723a5bb0001492546,APPROVED,2023-07-02T15:52:10.684000Z,2023-07-02T16:39:38.799000Z,2023-07-02T18:47:10.826000,2023-07-02T16:39:39.301837Z,2849,CACDZOAC,2579,Undergraduate degree (BA/BSc/other),English,"Computer Science, Mathematics, Management, Business, Communication and/or Media",29,Male,White,United States,United States,United States,English,Yes,Full-Time
64a19d522342fbd623060df0,63ef94c96aa1debba6d1c407,APPROVED,2023-07-02T15:54:22.205000Z,2023-07-02T16:08:13.743000Z,2023-07-02T18:47:10.952000,2023-07-02T16:08:14.612162Z,832,CACDZOAC,371,Undergraduate degree (BA/BSc/other),English,Computer Science,31,Male,Black,Nigeria,United Kingdom,Nigeria,English,Yes,Part-Time
64a19d70afc539939a060dd6,5febd397ad8fbad21bcd6182,APPROVED,2023-07-02T15:53:23.828000Z,2023-07-02T16:00:36.220000Z,2023-07-03T07:02:38.824000,2023-07-02T16:00:36.731555Z,433,CACDZOAC,4330,Undergraduate degree (BA/BSc/other),English,Science,32,Male,White,United States,United States,United States,English,Yes,Full-Time
64a19d99ef301da809e03568,6140ff9c5750f0081ca8d71f,APPROVED,2023-07-02T15:54:01.242000Z,2023-07-02T16:14:09.412000Z,2023-07-02T18:47:11.120000,2023-07-02T16:14:09.845144Z,1209,CACDZOAC,130,Undergraduate degree (BA/BSc/other),"Hungarian, English",Engineering,22,Male,White,Hungary,Hungary,Hungary,Hungarian,Yes,Other
64a19da185aa677d562c500c,5d016916c12fb900015320ea,APPROVED,2023-07-02T15:54:13.239000Z,2023-07-02T16:05:16.645000Z,2023-07-02T18:47:11.271000,2023-07-02T16:05:17.142778Z,664,CACDZOAC,1333,Undergraduate degree (BA/BSc/other),English,Computer Science,23,Female,Black,United States,United States,United States,English,Yes,Unemployed (and job seeking)
64a19dddc38805eade7bd5c0,63132e0bd4c11adb849be441,APPROVED,2023-07-02T15:55:14.403000Z,2023-07-02T16:19:11.849000Z,2023-07-02T18:47:11.455000,2023-07-02T16:19:12.369013Z,1438,CACDZOAC,521,Undergraduate degree (BA/BSc/other),"Arabic, English","Computer Science, Computing (IT)",111,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
64a19e1e9e8ee51452c51866,63d07155a81baf5108925992,APPROVED,2023-07-02T15:56:14.304000Z,2023-07-02T16:19:01.734000Z,2023-07-02T18:47:11.632000,2023-07-02T16:19:02.171309Z,1368,CACDZOAC,1329,Undergraduate degree (BA/BSc/other),"English, Vietnamese","Chemistry, Biology, Engineering",35,Male,Asian,United States,United States,United States,English,Yes,Full-Time
64a19e4250c3eb73b828e406,6131e5ed48eda3512389118a,APPROVED,2023-07-02T15:57:12.880000Z,2023-07-02T16:13:20.022000Z,2023-07-02T18:47:11.833000,2023-07-02T16:13:20.621842Z,968,CACDZOAC,158,Undergraduate degree (BA/BSc/other),English,"Finance, Economics, Business, Accounting, Mathematics",23,Male,Black,South Africa,South Africa,South Africa,English,Yes,Other
64a19e683a64a21515edba90,5dbb13681817ae11b29db0e3,APPROVED,2023-07-02T15:59:19.457000Z,2023-07-02T16:18:55.841000Z,2023-07-02T18:47:12.054000,2023-07-02T16:18:56.330953Z,1177,CACDZOAC,552,Undergraduate degree (BA/BSc/other),English,Computer Science,22,Male,Asian,United States,United States,United States,English,Yes,Unemployed (and job seeking)
64a19eb9d013c011da28e3e4,64773ad820a62ee2e3742de8,APPROVED,2023-07-02T15:58:49.930000Z,2023-07-02T16:10:41.653000Z,2023-07-02T18:47:12.250000,2023-07-02T16:10:42.264956Z,712,CACDZOAC,47,Undergraduate degree (BA/BSc/other),"Hebrew, English","Psychology, Computer Science",30,Male,White,Israel,Israel,Israel,Hebrew,Yes,Part-Time
64a19ee74ec3a210afcdb5e8,6060b2cead1daacd69adb31f,APPROVED,2023-07-02T15:59:35.237000Z,2023-07-02T16:06:00.296000Z,2023-07-03T07:02:39.040000,2023-07-02T16:06:00.858833Z,386,CACDZOAC,1096,Undergraduate degree (BA/BSc/other),"English, Spanish",Mathematics,37,Female,White,Spain,United Kingdom,Spain,Spanish,Yes,Full-Time
64a19ee9500ba69b2eb2eeaa,5f3ffd32afb0080d09234a09,APPROVED,2023-07-02T15:59:46.803000Z,2023-07-02T16:12:47.332000Z,2023-07-02T18:47:12.454000,2023-07-02T16:12:47.799477Z,781,CACDZOAC,187,Undergraduate degree (BA/BSc/other),"English, Portuguese","Biomedical Sciences, Biochemistry (Molecular and Cellular), Biological Sciences",21,Female,White,Portugal,Portugal,Portugal,Portuguese,DATA_EXPIRED,DATA_EXPIRED
64a19f5cb18cda34977f5f8b,60c3ba02dfcf64dbe7ae0396,APPROVED,2023-07-02T16:01:37.382000Z,2023-07-02T16:16:34.226000Z,2023-07-02T18:47:12.660000,2023-07-02T16:16:35.015226Z,897,CACDZOAC,1313,Undergraduate degree (BA/BSc/other),English,Engineering,22,Male,White,United States,United States,United States,English,Yes,DATA_EXPIRED
64a19f62f7fb385a7aa0717c,605f2177e837737f7377844d,APPROVED,2023-07-02T16:02:24.137000Z,2023-07-02T16:12:06.149000Z,2023-07-02T18:59:33.877000,2023-07-02T16:12:06.564686Z,583,CACDZOAC,387,Undergraduate degree (BA/BSc/other),English,"Biochemistry (Molecular and Cellular), Biomedical Sciences, Chemistry, Veterinary Medicine",24,Female,Black,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
64a19f69cd1575c445e980a3,61119ee3576ae2aa2cc8cc32,APPROVED,2023-07-02T16:02:08.880000Z,2023-07-02T16:15:12.476000Z,2023-07-02T18:47:12.876000,2023-07-02T16:15:13.278851Z,784,CACDZOAC,99,Undergraduate degree (BA/BSc/other),"Latvian, English","Art and/or design, Biology, English Language, Geography, Mathematics",20,Female,White,Latvia,Latvia,Latvia,Latvian,Yes,Part-Time
64a19f9034e5c611eb95507c,60f9b64aa48e0aa3697f3557,APPROVED,2023-07-02T16:02:29.096000Z,2023-07-02T16:11:24.133000Z,2023-07-03T07:02:39.222000,2023-07-02T16:11:24.631774Z,536,CACDZOAC,106,Undergraduate degree (BA/BSc/other),English,"Mathematics, Finance, Economics, Computer Science, Agriculture and Horticulture",32,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
64a19fe54d15d3aa7765eb3d,5e2b03f0005f2a02c5a64f7b,APPROVED,2023-07-02T16:03:49.551000Z,2023-07-02T16:35:39.841000Z,2023-07-02T18:47:13.082000,2023-07-02T16:35:40.475976Z,1911,CACDZOAC,500,Undergraduate degree (BA/BSc/other),"Polish, English, German",Computer Science,22,Male,White,Poland,Poland,Poland,Polish,Yes,Unemployed (and job seeking)
64a19ffcc9ac5d3301a10b61,646dcf6f0d15214ebf98125c,APPROVED,2023-07-02T16:04:13.915000Z,2023-07-02T16:16:11.361000Z,2023-07-02T18:47:13.237000,2023-07-02T16:16:11.899295Z,718,CACDZOAC,25,Undergraduate degree (BA/BSc/other),"Chinese, English, German, French",Mathematics,19,Female,Mixed,China,Germany,Germany,German,Yes,Unemployed (and job seeking)
64a1a002860ae26c2eb892c1,611db1495f7cc75f56e56f5b,APPROVED,2023-07-02T16:04:31.141000Z,2023-07-02T16:16:30.884000Z,2023-07-02T18:47:13.391000,2023-07-02T16:16:31.418074Z,720,CACDZOAC,72,Undergraduate degree (BA/BSc/other),English,Engineering,21,Male,Black,South Africa,South Africa,South Africa,English,No,Part-Time
64a1a00d89d9f3af5ae0358d,5dfaafeec0b81f7f32f10709,APPROVED,2023-07-02T16:04:34.227000Z,2023-07-02T16:09:34.828000Z,2023-07-03T07:02:39.398000,2023-07-02T16:09:35.308503Z,301,CACDZOAC,1749,Undergraduate degree (BA/BSc/other),"Romanian, English",Physics,28,Male,White,United States,United Kingdom,United States,English,Yes,Full-Time
64a1a061f2d8e8025986bd3f,6032faae972410386869b749,APPROVED,2023-07-02T16:14:31.904000Z,2023-07-02T16:37:00.281000Z,2023-07-02T18:47:13.552000,2023-07-02T16:37:00.812152Z,1349,CACDZOAC,39,Undergraduate degree (BA/BSc/other),"Polish, English","Earth, Environment, or Climate Sciences, English Language, Geography, History, Mathematics",21,Male,White,Poland,Poland,Poland,Polish,Yes,Other
64a1a0bed44a5f87165cf6e1,58adfc6e7cf56d0001f931a2,APPROVED,2023-07-02T16:07:26.172000Z,2023-07-02T17:02:07.161000Z,2023-07-02T18:47:13.705000,2023-07-02T17:02:07.814073Z,3281,CACDZOAC,3816,Undergraduate degree (BA/BSc/other),English,"Computer Science, Biology, Biomedical Sciences",26,Male,Black,United States,United States,United States,English,Yes,Other
64a1a0d4d44a5f87165cf6e5,63c7bb2ae745777e97741ee4,APPROVED,2023-07-02T16:08:46.328000Z,2023-07-02T16:17:35.578000Z,2023-07-03T07:02:39.554000,2023-07-02T16:17:36.087077Z,530,CACDZOAC,186,Undergraduate degree (BA/BSc/other),English,"Computer Science, Computing (IT), Mathematics",19,Female,White,Australia,Australia,Australia,English,Yes,Unemployed (and job seeking)
64a1a15aa140fa76108d8ba7,613f08c15331ae97a76a91b9,APPROVED,2023-07-02T16:10:05.608000Z,2023-07-02T16:23:19.072000Z,2023-07-02T18:47:13.877000,2023-07-02T16:23:19.617494Z,794,CACDZOAC,85,Undergraduate degree (BA/BSc/other),"Portuguese, English","Chemistry, Biological Sciences, Mathematics, Music, Physics",20,Female,White,Portugal,Portugal,Portugal,Portuguese,Yes,Part-Time
64a1a15bb415a8fb455e376d,5ffb82d015d1bf6119b135e0,APPROVED,2023-07-02T16:10:03.575000Z,2023-07-02T16:48:29.815000Z,2023-07-02T18:47:14.022000,2023-07-02T16:48:30.296476Z,2307,CACDZOAC,169,Undergraduate degree (BA/BSc/other),"Portuguese, English","Computing (IT), Computer Science",23,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Full-Time
64a1a172544468dcbe18da6b,606f6be3361bd05af7ab3952,APPROVED,2023-07-02T16:10:26.844000Z,2023-07-02T16:19:48.512000Z,2023-07-02T18:59:34.087000,2023-07-02T16:19:49.004388Z,562,CACDZOAC,314,Undergraduate degree (BA/BSc/other),"English, Spanish",Engineering,20,Male,Other,Chile,Chile,Chile,Spanish,Yes,Unemployed (and job seeking)
64a1a187fa5b426342b735dd,615f388ccc257e70552d9b2e,APPROVED,2023-07-02T16:10:47.787000Z,2023-07-02T16:31:55.345000Z,2023-07-02T18:47:14.170000,2023-07-02T16:31:55.847130Z,1268,CACDZOAC,389,Undergraduate degree (BA/BSc/other),English,"Computer Science, Mathematics, Physics",24,Male,Black,South Africa,South Africa,South Africa,English,Yes,Part-Time
64a1a193adc76d0e74edba97,604b2da4f24a3d7a227553a0,APPROVED,2023-07-02T16:10:59.860000Z,2023-07-02T16:28:41.939000Z,2023-07-02T18:47:14.377000,2023-07-02T16:28:42.411883Z,1063,CACDZOAC,345,Undergraduate degree (BA/BSc/other),"Afrikaans, English","Computing (IT), Computer Science",28,Male,Other,South Africa,South Africa,South Africa,English,Yes,Part-Time
64a1a1a3478c42b5f3b2ee81,600748a1b339b612f9da537f,APPROVED,2023-07-02T16:11:23.151000Z,2023-07-02T16:25:06.836000Z,2023-07-02T18:47:14.605000,2023-07-02T16:25:07.302408Z,824,CACDZOAC,275,Undergraduate degree (BA/BSc/other),"Finnish, English",Computer Science,22,Male,White,Finland,Finland,Finland,Finnish,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64a1a1b4adc76d0e74edbaa7,6150e09e22aa4021426e03fa,APPROVED,2023-07-02T16:11:38.647000Z,2023-07-02T16:30:44.131000Z,2023-07-02T18:47:14.804000,2023-07-02T16:30:44.620810Z,1146,CACDZOAC,164,Undergraduate degree (BA/BSc/other),English,"Chemistry, Computer Science, Pharmacology, Mathematics",20,Male,Black,South Africa,South Africa,South Africa,English,Yes,Part-Time
64a1a1c3076146eb2b060deb,5e316786814a08000dfb4bdb,APPROVED,2023-07-02T16:11:50.616000Z,2023-07-02T16:36:10.006000Z,2023-07-02T18:47:14.929000,2023-07-02T16:36:10.530479Z,1460,CACDZOAC,792,Undergraduate degree (BA/BSc/other),"Dutch, English",Physics,25,Male,Asian,Netherlands,Netherlands,Netherlands,Dutch,Yes,Other
64a1a21bba5b899682c951b3,60ce15b1956bb0e5e00098ea,RETURNED,2023-07-02T16:13:42.255000Z,2023-07-02T16:26:16.823000Z,,2023-07-02T16:26:17.859000Z,,CACDZOAC,1525,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
64a1a29c6d6f16c58d65eb5b,6159f4d629a0ba3faf6b3ce7,APPROVED,2023-07-02T16:15:51.769000Z,2023-07-02T16:22:37.712000Z,2023-07-03T07:02:39.719000,2023-07-02T16:22:38.206077Z,406,CACDZOAC,284,Undergraduate degree (BA/BSc/other),English,Engineering,26,Female,Black,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
64a1a2cd211f50ffe361a0ac,5d1622f8f7316d0001b6cfec,APPROVED,2023-07-02T16:16:47.625000Z,2023-07-02T16:31:20.902000Z,2023-07-02T18:47:15.058000,2023-07-02T16:31:21.484070Z,874,CACDZOAC,229,Undergraduate degree (BA/BSc/other),"English, Italian",Computer Science,23,Male,White,Italy,Italy,Italy,Italian,Yes,Unemployed (and job seeking)
64a1a303b028b5c5be760e2e,5f7eca123272b31a9ed5ca14,APPROVED,2023-07-02T16:17:14.609000Z,2023-07-02T16:29:32.970000Z,2023-07-02T18:47:15.205000,2023-07-02T16:29:33.452117Z,739,CACDZOAC,67,Undergraduate degree (BA/BSc/other),"Arabic, English",Computer Science,24,Male,Mixed,Israel,Israel,Israel,Arabic,Yes,Other
64a1a34423564580c5e1e187,60feb9af1d56359bd85bb83f,APPROVED,2023-07-02T16:18:21.709000Z,2023-07-02T16:23:27.696000Z,2023-07-03T07:02:39.884000,2023-07-02T16:23:28.502256Z,306,CACDZOAC,671,Undergraduate degree (BA/BSc/other),English,Biochemistry (Molecular and Cellular),20,Female,Asian,United States,United States,United States,English,Yes,Part-Time
64a1a3a2b3b9b944f04ec416,613a996383fe819b7cb48941,APPROVED,2023-07-02T16:19:53.029000Z,2023-07-02T16:29:44.284000Z,2023-07-02T18:59:34.303000,2023-07-02T16:29:44.780517Z,592,CACDZOAC,58,Undergraduate degree (BA/BSc/other),"English, Spanish","Engineering, Marketing, Economics, Finance",21,Male,Other,Mexico,Mexico,Mexico,Spanish,Yes,Due to start a new job within the next month
